username,content
AyaJKT48_,Ayo para calon papah2 jgn lupa sholat jumat yaaa.. Yg lainnya jgn lupa makan siang
AyaJKT48_,Trimakasih sudah dtg untuk menonton #RKJteamT smoga kedepannya menuju proses yg lebih baik lg.thnks to vip &amp; 2shoot
AyaJKT48_,"Aku baru sampe dirumah, hari ini hari yg sngt panjang.Dr pagi sampai skarang hehe akhirnya ketemu sm waktunya istirahat.intinya Terimakasih"
AyaJKT48_,Ulangi Have a nice day~
AyaJKT48_,Have a nice day~
AyaJKT48_,"Selamat pagi, pagi ini sarapan apa? Wiwiwiwi klo aku sarapan roti goreng ditengah nya pake telur ceplok setengah mtg trus minumny susu deh"
AyaJKT48_,"Mau lanjut kegiatan slnjutnya,sebelumnya doa dulu.smoga latihan hari ini benar-benar bermanfaat dn semuanya lancar,Amin.Besok #RKJteamT ya"
AyaJKT48_,"Masih ditempat td pagi, yaampun banyak bgt orang disini :( banyak jg anak kecil gemessshhh coba tebak dmn?udh sarapan?Btw,have a nice day"
AyaJKT48_,"Widihh ada yg bru plg kerja, ada yg udah bangun rajin yaaa, ada jg yg msh nonton, berarti belum tidur? Istirahat ya selagi ada waktu :)"
AyaJKT48_,"03:23 Hari ini aku ada kepentingan. Jam segini udh rapi, nnti perginya ditemenin ayah aku. Msh pd tidur ya? Bntr lg"
AyaJKT48_,"RT @N_AurelJKT48: Makasih @dahSyatMusik , gimans gimans?"
AyaJKT48_,"Maaf saya bukan pengendara sepeda motor alias gak bisa wkwk td jalan kaki berdua, seruu bgt. Memang betul ya, bahagia itu sederhana."
AyaJKT48_,"Td abis jalan keliling perumahan dirumah sm diani,trus jajan banyak hehe jrg dilakukan hal unik kyak gni pengenny naik sepeda boncengan gtu"
AyaJKT48_,"Gagal nonton, gapapa tetep bahagia ko bngun tidur langsung nyemilin wafer green tea sm biskuit green tea"
AyaJKT48_,"Hehe tdi siang habis makan ketiduran pdhl udh liat jdwal film, rencana sm diani jam 3 mau nntn hangout.Eh bablas sampe jam segini bru bngun"
AyaJKT48_,RT @officialJKT48: [VIDEO] JKT48 Generation 5 Profile: @AyaJKT48_
AyaJKT48_,"Makan rujak nya nanti aja, skrg mau makan nasi Padang dulu krna blm makan nasi nih dr pagi. Bru makan roti sm minum susu jgn lupa makan ya"
AyaJKT48_,"Td di jalan liat tukang rujak gtu buahnya seger2 hmmm niat nya nanti mau beli rujak, enaknya rujak serut/rujak ulek/rujak colek (????)"
AyaJKT48_,Maaf maaf baru ke twit :( pdhl dr pas mau berangkat ke dahsyat itu ngetwitnya dari kmrin twitter aku emng rada susah di mengerti
AyaJKT48_,"Selamat pagi.gk berasa udh tgl segini aja, udh pd masuk sekolah?semangat yaa :) dn buat semuany sempetin untuk nonton dahsyat ya, jgn lupa"
AyaJKT48_,"Thanks untuk theateran #RKJteamT today hehe, skrg lg lanjut kegiatan yg lain. Tumben udh langsung bersih2 jgn lu"
AyaJKT48_,Ketawaaa nyaaa ko ngakak
AyaJKT48_,"Selesai latihan skrg lg main2 dulu sm julie, diani dan pucchi. Besok dtg kan #RKJteamT nya (?) Jgn lupa makan yaaa"
AyaJKT48_,"Makasih banyak yg amat banyak ya untuk hari ini, semoga theater timT selalu ramai. Td sblm pulang ksh surprise buat"
AyaJKT48_,RT @diani_jkt48: Lagi diajak makan mlm sm keluarganya @AyaJKT48_ eh gtwnya dikasih kejutan #Dian18irthday
AyaJKT48_,@CitraAyu_jkt48 @diani_jkt48 sini cit.. Ramaikan
AyaJKT48_,@Julie_JKT48 @diani_jkt48 sini sini juliett
AyaJKT48_,"Td siang diani dateng ke rumah aku gak ada dirumah hehe skrg lg ajak diani makan malam sm keluarga aku jg, hepibesd"
AyaJKT48_,Akhirnya datang jugaa yaaaaa...
AyaJKT48_,"@Pucchi_JKT48 oehh maaf bru bangun cape, abis dr kamhal"
AyaJKT48_,"@diani_jkt48 tuh boneka kamu yg disini kangen... Cepat pulang, cepat kembali jgn pergi lagii"
AyaJKT48_,"Ko sedih yaa,gabung di grup temen2 SMP yg satu angkatan.Foto jadul bertebaran wkwk tp seru sih saling nebar foto jadul, drpd nebar paku"
AyaJKT48_,"#HBDAninPip18ulat ka @R_AninJKT48 menggemaskan, wish you all the best semakin ren keren banget dancenya. Gbu~"
AyaJKT48_,"@diani_jkt48 huehuee #Dian18irthday smoga selalu dlm lindungan tuhan yg maha esa,semakin sukses, dan pokoknya yg"
AyaJKT48_,"@Pucchi_JKT48 telepon aku, SEKARANG.."
AyaJKT48_,#Dian18irthday #Dian18irthday #Dian18irthday #Dian18irthday #Dian18irthday #Dian18irthday #Dian18irthday #Dian18irthday #Dian18irthday
AyaJKT48_,"Wiwiwiwi hey @violetJKT48_ happy birthday to my little pony td nya gamau ngucapin dulu sblm ketemu, tp ga tahan w"
AyaJKT48_,Wiwiwiwiwiwi siang menjelang sore Pamit Pulang kampung duluuu asikkk~ see u di theater #RKJteamT nanti tgl 6
AyaJKT48_,@diani_jkt48 masih liburan ya? Enakkkk
AyaJKT48_,Etdahhh yg nelpon duluan kan kamuuu
AyaJKT48_,"Td aku main sm pucchi sebentar,ternyata aku gak d traktir sm dia wkwk sorenya pulang trus makan skrg laper lg yaudah makan lg.Mau kue cubit"
AyaJKT48_,T I D U R B I A R G A K N G A N T U K
AyaJKT48_,"Hi.. Gimana, msh dalam suasana liburan atau udh ada kegiatan? Hari ini aku diajak pucchi ketemu, firasat sih ada yg mau traktir wkwk *ngarep"
AyaJKT48_,"Sebentar lg hari ke 3 di thn 2017. Asah semangat,jernihkan pikiran, fokus berkarya , kumpulkan prestasi. sekalian good night :)"
AyaJKT48_,"Wiwiwiwiwi tadi aku abis makan 5bulat cilok namanya cilok urat, wah macam2 ya nama cilok.Wktu SMA suka beli cilok namanya cilok Wakwaw"
AyaJKT48_,"HBD ka @kinalJKT48 sibibir Indah pecinta lipstick .Semoga ka kinal smkin sukses,tetap mnjadi contoh yg baik buat yg lain #WonderfulKinal21"
AyaJKT48_,"Maaf baru muncul hehe jgn lupa sholat dzuhurnya abis sholat makan siang klo belum.hari ini Ade aku mau operasi, smga diberi kelancaran ya :)"
AyaJKT48_,"Udah nyantai drtd dikamar tp blm bisa tidur, pas klo lg kyk gini suka nonton standup comedy. Menurut kalian yg paling lucu siapa?"
AyaJKT48_,"Bersyukur kadang memang agak susah. Tapi jika sudah, semua terasa lebih mudah. Jgn lupa 3rakaat ny ;)"
AyaJKT48_,"Wiwiwiwi senangnya, akhirnya bisa makan diluar bersama keluarga lagi :) awal tahun yg sangat bahagia.Kalian lg ngapain?Jgn lupa makan siang"
AyaJKT48_,Slmat ulang tahun ya ka @Melati_JKT48 lucuu hehe ciee umur baru d awal tahun yg baru.wish you all the best jd slmt thn bru dn usia yg baru
AyaJKT48_,"Hari ke hari terus berganti, minggu ke minggu pun terus bergulir, bulan ke Bulan trs berputar, sprti thn 2016 mnjdi"
AyaJKT48_,"(Mksdnya) Betul juga, 26x bersin lg sepertinya saya akan segera MVP wkwk *tijelnya kambuh maaf maaf #Justkidding"
AyaJKT48_,"Dipenghujung thn ini,tepat dihari ini.Aku ngitungin bersin sendiri,udah 74x bersin. Cabe nularin flu ny ke aku nih :(ihcabe buluny bau asep"
AyaJKT48_,Tim taun baru dirumah aja
AyaJKT48_,"Sudah mulai bnyak asap dr tetangga depan rumah, belakang rumah pokoknya dr tetangga setiap sudut rumahh lah"
AyaJKT48_,"Udh pda nonton film #CekTokoSebelah (?)seru ya,jdi ingin menceritakannya sm kalian Eh apa udh pda nonton duluan?yg lucu ny pas bagian apa?"
AyaJKT48_,Gimana nih malam pergantian tahun nanti(?) aku sih mau tdr selama setahun aja ahh wkwk *mksdnya sampe besok *krik
AyaJKT48_,RT @Fidly_JKT48: [Wotagei] JKT48 - Saikou kayo Keep watching guys Don't forget to RT &amp; Fav!!
AyaJKT48_,Selamat makan deh bukan selamat pagi lagi wkwk ada yg suka mie goreng pake kuah? Wah kita samaan klo suka jg. Krna
AyaJKT48_,"Aku gak bisa tidur hmm grgr diani sudah pulkam :( pdhl pngen ny tahun baruan bareng disini,Semoga bisa tercapai ya. Udh pd bobo blm?"
AyaJKT48_,@Julie_JKT48 @diani_jkt48 minta apaaa yaa?
AyaJKT48_,Happy graduation ka @HarukaN_JKT48 sukses dimanapun kaka berada. Terimakasih ka sudah memberikan banyak nasihat kepada aku dan yg lain
AyaJKT48_,Wiwiwiwiwiwi aku lg ngapain ya. Gmn persiapan besok tahun baruuu (?) widihhh smga d mlm tahun baru nnti sngt menyenangkan yaa
AyaJKT48_,"@OriJKT48_ kreatif, inovatif dan artistik"
AyaJKT48_,@melodyJKT48 haha toss kita samaan ka
AyaJKT48_,"Makanya aku klo beli kaos kaki sama semua wrna nya, atau yg polos.Biar klo gada sblh jd bisa dipadukan dn tetap serasi wkwk"
AyaJKT48_,@S_OktaJKT48 SEMANGKA -semangat kakak
AyaJKT48_,"Aku mau ke rumah sodara aku, ada acara.Setiap mau pergi yg bikin lama ny itu cari kaos kaki,krna gatau knp kaos kaki aku suka ilang sebelah"
AyaJKT48_,"Wiwiwiwiwi Lg ngapain? Jgn lupa makan yes, nnti sholat jumat ny jgn ditinggalkan. Have a nice day"
AyaJKT48_,"Finally, sudah di rumah.terimakasih untuk kelancaran #JKT48Cafe tadi,sangatlah berkesan.Smga dilain waktu event ini bisa diadakan lg ya :)"
AyaJKT48_,Wiwiwiwiwiwi siapa yg nanti dtg ke #JKT48Cafe ada @d_crepes dn jg dapat minuman @nugreentea wahhh akan ada apa lg yaa. Makanya dtg yaa :)
AyaJKT48_,"Udh pda bangun blm? Yuk ahh diingat lg ya,hari ini ada #JKT48Cafe di theater jkt48. Kapan lagi kan, datang ya datang beli jg believe crepes"
AyaJKT48_,"Happy basuday @chintya_JKT48 semoga kamu makin pinter,makin rajin lg ya, wyatb :) nnti pas pulang ksni jgn lupa oleh-oleh #HBDSweetChintya"
AyaJKT48_,@Julie_JKT48 @Kyla_JKT48 yg nge love fotonya apalagehh ketjeh parah pasti
AyaJKT48_,Ah yakin besok gak mau dateng ke #JKT48Cafe dan nyobain crepes aku :(
AyaJKT48_,"Bsk Jgn lupa beli crepes ku ya,believe crepes.ada ice cream ny,ada sereal yg berwarna&amp;bnyak rasany juga ditambah taburan susu cklt bubuk"
AyaJKT48_,@Eve_JKT48 @Pucchi_JKT48 grgr liat foto dan video2 cabe tuh
AyaJKT48_,Yukkk silahkan di coba satu persatu hehe cobain crepes punya aku jg boleh. Yuk yg Aya yg Aya.. Wkwkwkwk ditunggu ke
AyaJKT48_,"Happy birthday ka @Nat_JKT48 yg aduhai.. Semoga semakin lebih baik lg, sukses selalu dan terus berprestasi dlm segala hal #HBD20hMyNat"
AyaJKT48_,"Lg makan masakan mamahny diani, udah dua hari ini ada mamahnya diani drumah,Mantul jgn lupa makan Btw,Ada yg kang"
AyaJKT48_,RT @officialJKT48: [VIDEO] JKT48 Cafe
AyaJKT48_,"Trimksh bnyk sudah dtng meramaikn theater #RKJteamT sblm thn baru.Slmt kpd yg MVP,trimakasih untuk yg VIP &amp; 2shoot"
AyaJKT48_,Si cabe lg flu... Jaga kesehatan yaaaa
AyaJKT48_,"Wiwiwiwiwiwi.. Sampai bertemu di theater #RKJteamT nnti malam yess. Datang ya, krna nnti akan lama tidak bertemu l"
AyaJKT48_,@Gabryela_JKT48 sama-sama aby.. Semangatttt
AyaJKT48_,@Gabryela_JKT48 congratulation aby semangat yaaa. GoodLuck
AyaJKT48_,"RT @melodyJKT48: Say yes for T, Fight!"
AyaJKT48_,"@diani_jkt48 pulang oy, tidur nya sendirian muluk nih"
AyaJKT48_,Seketika liat ini Ko merasa ini kyk bukan akuu ya
AyaJKT48_,"Ko pd nyalahin aku sih(?)aku nnti mandi ko,kn blm smpe rumah awass y yg males mandi tar dijewer"
AyaJKT48_,"Lagi dijalan pulang bntr lg sampe sih, td abis ada kegiatan.Gmn hari ini? Meskipun udaranya dingin tp jgn males mandi nya"
AyaJKT48_,@Julie_JKT48 cussss
AyaJKT48_,@Julie_JKT48 sama anak kecil yg kemarin kah?
AyaJKT48_,Ngantuk tapi nggak mau tidur tuh ya mirip2 kangen tapi nggak mau bilang duluan.ya gak sih? tijel lagi
AyaJKT48_,"peluang bisnis : jual terompet dan petasan yg bisa bunyi ""telolet"" buat tahun baru. *maaf saya tijel"
AyaJKT48_,@zarajkt48 mancung ughaa wkwk
AyaJKT48_,Selamat pagi.. Masih libur apa gmn nih? Pokoknya semangat ya
AyaJKT48_,Good night...
AyaJKT48_,"Masih di jalan pulang, macet bgt ya pastii. Lapar juga hmmm mampir dulu ahh buat nyenengin perut jg dong jgn kitanya aja yg seneng"
AyaJKT48_,"Hi.. selamat Natal semuaany untuk yg merayakan, Udh makan? Udah mandi? Smga hari ini mnjadi hari yg menyenangkan :)"
AyaJKT48_,"Selamat ulang tahun ka @M_DesyJKT48 semoga semakin sukses dalam sgla hal, lancar kuliahnya dan JKT nya jg, gbu. #20thMinDes"
AyaJKT48_,"Iya aku gak akan lepas kebiasaan baik nya.kalo kamu gimana, ga lepas dr aku? Aduhhh wkwk gimana si pagi2 udh gak jelas bgni"
AyaJKT48_,"Selamat pagi, ko rada kesel ya janjian sm temen jam berapa aku udh siap drtd yg lain baru pd bangun, enak bgt y :( untung aku telponin drtd"
AyaJKT48_,"Lg asik dengerin OST. AADC 1&amp;2 boleh jg malam2 gini,udh pd tidur ya?smga pikiran negatif tngah malam gini lenyap dalam tidur nanti ya."
AyaJKT48_,Anaknya gabut sekali...
AyaJKT48_,@DeviR_JKT48 hati-hati ka Devi
AyaJKT48_,"Krna libur Hari ini mau dirumah aja, besok mau jalan-jalan sm temen2 SMA wkwk ih pasti seru ya?pasti banyak hal yg baru dari mereka hehe"
AyaJKT48_,"@Pucchi_JKT48 kuy, kamu gak bilang sih -_-"
AyaJKT48_,Rogue one udah nonton.Assassin's creed?Hangout?Sing udah nonton. Incarnate?Moana udah nonton jg.Cek toko sebelah(CTS)? Nonton yg mn dulu ya
AyaJKT48_,"Bangun bangun jd bingung mau nonton film apa, krna banyak bgt film bioskop yg Bagus, saran dong?"
AyaJKT48_,Oiya mau ngingetin nanti konser believe yang di Bandung bakal tayang di RTV lho! Tonton yaaah jam (22.00) okey? Udah skrg tidur yaa.Night
AyaJKT48_,Wiwiwiwiwi thanks for today.. Td seruuu abizz wkwk #RKJteamT mksh untuk yg VIP dan twoshoot nyaa juga;)
AyaJKT48_,@CitraAyu_jkt48 @S_GraciaJKT48 difoto sm siapaa tuch?
AyaJKT48_,"Semangat sm kegiatan nya, sampai ketemu nanti malam yaa #RKJteamT"
AyaJKT48_,Skrg ada Hari emak? Kmrin hari ibu ya wkwk mksih dd iip..
AyaJKT48_,"Hi.. Lagi makan siang nih, yg laki2 ny jgn lupa sholat jumat yaa.Yg lain jgn lupa makan siang, biar kuat nnti nonton #RKJteamT nyaa. See u"
AyaJKT48_,@diani_jkt48 ok pemirsa. Saya langsung otw
AyaJKT48_,"@diani_jkt48 burung gelatik, buah kedondong.. Hai cantik, bagi dong.."
AyaJKT48_,"Selamat malam, ini ada pantun untuk kalian wkwk Buah nangka buah pepaya Ga nyangka bnyak yg sayang Aya Alhamdulil"
AyaJKT48_,Tulis-tulis apaa yaaaa hmmm
AyaJKT48_,RT @officialJKT48: [VIDEO] Senshuuraku 4th &amp; 5th Generation's Pajama Drive
AyaJKT48_,"Iya jg ya,coba makanan bisa diprint(?) leh ugha tuh..Btw,si cabe perutny buncit ih grgr makanan mngkin wkwk ga mngkin hamil kn dia jantan"
AyaJKT48_,"Menghibur diri aja, klo liat laptop ga selalu ketemu sm tugas aja tp makanan jg bisa lhaa wkwk good night"
AyaJKT48_,Remote TV dirumah rusak wkwk jd harus bangun dulu klo mau ganti channel atau mau matiin TV nya
AyaJKT48_,Crta dr tmn *saat pergi keluar negeri* someone: where you come from? me: Indonesia someone: Oh... I know! Om Telolet Om right? Tuh
AyaJKT48_,"Rahasia Aku gk kesiangan adalah nada Alarm nya overture jkt48.bisa diikuti jg, silahkan.krna aku inget ny klo denger overture ya mau perform"
AyaJKT48_,"Kemarin makan marshmallow yg bentuk bebek, skrg lg makan yg bentuk bear hmmm nnti mau beli yg gmn ya?baru menemukan 4 bentuk lucu nih"
AyaJKT48_,Klakson bus
AyaJKT48_,Bajak doloooo wkwk Aya lg ngapain?
AyaJKT48_,"Happy birthday to you..semoga tambah pintar, tambah rajin, tambah lucu hehe ka @S_AngelJKT48 jd oshiin aku ga?Klo jd nnti aku oshiin jg"
AyaJKT48_,"Udah bangun, enak nya bobo siang.. Udh mandi,rapi pula. Mau kmna yaaa (?) hmm dirumah gk ada diani,jd bingung klo bngun tidur gada siapa2"
AyaJKT48_,"Udah selesai kelas hari ini,tidak disangka cepet pulang trus makan lalu bobo siang. Mantul Yg lain jgn lupa semangat terus.okey?"
AyaJKT48_,Bahagia bukan tentang Rumput siapa yg lebih hijau atau subur. Tapi tentang rumput siapa yg tetap tumbuh walau kemarau. Good night
AyaJKT48_,"Diani pengertian bgt, aku sampai rumah dia beliin aku tahu bulat"
AyaJKT48_,Aku lemah kalo liat yg bobo lucu giniii... Miawwww
AyaJKT48_,RT @diani_jkt48: Anggap saja ini Love yaa wkwk
AyaJKT48_,"Terimakasih untuk dukungannya nnti ada JKT48 lg, tunggu yaaa. Jgn pindah channel dulu.."
AyaJKT48_,Hari ini ada kegiatan sm tim T.. Tim T hari ini akan ada di mom and Kids Awards 2016 jgn lupa nonton di MNC TV ha
AyaJKT48_,Td pas baru masuk ke mobil langsung tidur hehe trus skrg malah bangun pdhl baru setengah perjalanan lah pengen nya tidur full sampe rumah
AyaJKT48_,Msh d perjalan pulang.kebetulan aku pulang ny d jemput sm mamah aku jd ga bareng sm rombongan.Pdhl pgn berombongan krna seru pasti d bis ny
AyaJKT48_,Sekali lagi terimakasih. Semuanyaaa Luar biasaa
AyaJKT48_,Dukung JKT48 di acara Mom and kids dlm nominasi penyanyi idola kesayangan dngan cara ketik MKA (spasi) 4F kirim ke 95151 mohon dukungannya
AyaJKT48_,"Trimakasih yg sdh mampir dan ngobrol sm aku di bilik hs pertama aku, gimana?Jujur agak grogi hehe krna baru prtma kali gt.Jumpa d lain wktu"
AyaJKT48_,Wiwiwiwiwi happy sunday sampai bertemu di #JKT48LoveTripHS jgn lupa sesi 3&amp;7 jalur 25 ya
AyaJKT48_,Wiwiwiwiwi terimakasih banyak untuk konser td. #Happy5thAnniversaryJKT48 semoga semakin jayaaaaa
AyaJKT48_,"Selamat pagi dr regina Angelina Semoga hari ini menjadi hari yg paling berkesan,krna aku dn teman2 gen5 yg lainny"
AyaJKT48_,"Selesai latihan,udah bersih2 jg.Mau lngsng tdr tadinya,tp masih ada tugas yg harus d kerjakan sekarang hehe nugas dulu sebentar kan lumayan"
AyaJKT48_,RT @Viny_JKT48: Luuuuuar biasa
AyaJKT48_,"Dan untuk pertama kalinya aku diberi kesempatan membawakan single ke15 ini.Alhamdulillah,untuk kedepanny terus semangat.Mohon dukungannya"
AyaJKT48_,Gmn? Tadi siapa yg lihat #JKT48At15TransMedia Perdana membawakan single ke15 JKT48 luar biasa (Saikou kayo) terimakasih bnyak untuk semua
AyaJKT48_,"@diani_jkt48 selamat ulang tahun ya mamahnya diani.smga sehat selalu, dan selalu menjadi yg diani sayangi. Nurut tuh klo di bilangin wkwk"
AyaJKT48_,"Krna mba dirumah udah plg, mumpung blm berangkat kegiatan aku beres-beres rumah dulu hehe sambil ngunyah marshmallow beda klo kemarin yg"
AyaJKT48_,"Beres latihan,skrg lg dijalan mau plg. Julie, aby nginep lg d rumah aku pd lg nyari kang martabak dijalan, mngkin"
AyaJKT48_,"Awalnya minta satu ke temen trus beli sendiri deh ketagihan hehe drtd ngunyah Marshmallow mulu, calon-calon penyuka marshmallow nih"
AyaJKT48_,"Sm kalian juga rindu, makanya dtg ke konser BELIEVE nnti sekalian HS sm akuu, di jalur 25 sesi 3 &amp; 7"
AyaJKT48_,Selesai kegiatan hari ini.. Pulang ah sudah merindukan kasur kasur mana kasurr?
AyaJKT48_,RT @officialJKT48: Mari meriahkan ajang Mom &amp; Kids Awards 2016 @Official_MNCTV dan dukung JKT48 dalam Nominasi Penyanyi Idola Kesayangan! h
AyaJKT48_,Wiwiwiwiwiwiwiwiwiwiwi
AyaJKT48_,"Siang-siang makan nasi uduk tetep gak mengurangi nikmat nya, sm seperti nasi uduk pagi-pagi"
AyaJKT48_,Senangnya Hp sudah kembali.. Rasanya gmn gtu wkwk mau tidur tp laper tp ngantuk (?) udhlah lakukan sj apa yg ingin di lakukan
AyaJKT48_,"Makasih untuk theater td, td juga ada yg MVP lg yaa,terimakasih banyak.. Ternyata diluar lg hujan, hati-hati yaaa"
AyaJKT48_,"Yg anak kuliahan mana suaranya?Udh UAS/sedang UAS/menjelang UAS kah?takut nih,smg semua lancar dgn diiringi kegiatan yg lain nya,Amin"
AyaJKT48_,"Hi makasih ya untuk theater tadi, selamat untuk yg td MVP jg. Besok ketemu lgi.... Ini foto ny td Buru2 setelah"
AyaJKT48_,Untuk yg main k booth nya juga Jgn lupa. Foto disana lalu di upload dgn menggunakan hastag #MadeInHokkaidoJKT48 con
AyaJKT48_,"Td aku main ke booth hokkaido di lobby theater jkt48,seru lho.akan Ada hadiah khusus untk 1org pergi k hokkaido lgsng. #MadeInHokkaidoJKT48"
AyaJKT48_,Jam 12 siang nanti aku sama @zarajkt48 ada di booth hokkaido di theater JKT48.. Datang yaaaa #MadeInHokkaidoJKT48
AyaJKT48_,"Lg dijalan mau ada kegiatan.Besok ke theater lg ya, di show1 ada #RKJteamT see u...."
AyaJKT48_,"@Eve_JKT48 kemarin pas aku ke bandung, dia kangen katanya sm aku wkwk"
AyaJKT48_,"Kata gina fotonya udh lama, foto lama aja tetep cantik kan"
AyaJKT48_,@regina_JKT48 panas2 gini kamu tanding volly sambil pake make up? Wah hebat kamuuu gapapa kalah bukan berarti menang. Kmu juara ko dihati
AyaJKT48_,"Udah makan siang?td makan siang brpa kali?hehe jg kesehatan, siang panas gini pngen ice cream tp gak boleh krna msh flu wkwk"
AyaJKT48_,"Yuk datang dan ramaikan yuk, mumpung ada. Gratis lho"
AyaJKT48_,"Diperjalan ke bandung td aku makan Kue, ini namanya kue Boufurin ini almondnya crispy banget! #MadeinHokkaidoJKT48"
AyaJKT48_,@Elisabeth_JKT48 ntar seblaknya jadi kering wkwk ada ada aja nih ka lisayang
AyaJKT48_,RT @Fidly_JKT48: Project selampe hikoukigumo RKJ kemarin
AyaJKT48_,@CindyH_JKT48 sini nyusul ke bandung mih wkwk
AyaJKT48_,@nrosalini masih ada tenang ka
AyaJKT48_,Terimakasih banyak @Urbanbandung beserta warga bandungnya semoga dilain waktu bisa kesana lagi ya. Lg makan sebla
AyaJKT48_,RT @officialJKT48: Terima kasih telah datang di pertunjukan perdana new Team T #RKJteamT ! Ayo terus ramaikan JKT48 Theater!
AyaJKT48_,Hr ini kt mau ke @Urbanbandung dengerin ya jm 4 sore ada aku siaran sm kak @Yuriva_JKT48 @DeviR_JKT48 skrg aku lg otw nih naik @Day_Trans
AyaJKT48_,Sendirian itu memang lah sepi ya *efek bingung mau ngapain depan theater sendirian hehe
AyaJKT48_,"Selamat pagi, yuk hari kamis kudu manis jgn cemberut ya.apapun aktivitas ny harus semangat aku mau ada kegiatan ud"
AyaJKT48_,"Trimakasih bnyk ya semuany,td enjoy pisan.Apalagi td pas d lagu hikoukigumo rasany seneng bgt.skrg jd Lagu favorit aku hehe so proud of you"
AyaJKT48_,"Selamat pagi.jgn lupa sarapan agar semangat,Jgn lupa tersenyum agar bahagia, jgn lupa berdoa agar semua kegiatanny"
AyaJKT48_,"Tepat hari ini Tim T shonichi membawakan setlist Renai kinshi jourei, aku dan teman2 yg lain berharap semua suka,sampai bertemu nanti malam"
AyaJKT48_,RT @officialJKT48: [VIDEO] Made in Hokkaido with JKT48 (hosted by The Hokkaido Shimbun Press) Event
AyaJKT48_,Dapet ini hehe ini kapan ya? Pasti pas msh sekolah lg nunggu temen-temen mau bljr klmpok
AyaJKT48_,"Mengerti itu mudah, memahami itu sulit"
AyaJKT48_,Selesai latihan hehe gak terasa lusa nanti shonichi RKJ
AyaJKT48_,Pemaksaan wkwk
AyaJKT48_,"Ga kerasa udh jam segini aja, udah pd sholat dzuhur?jgn sampe terlewatkn ya. Pd puasa ga? Klo nggak,makan siang jgn lupa juga"
AyaJKT48_,@zarajkt48 anake
AyaJKT48_,@zarajkt48
AyaJKT48_,"Kemarin aku lg ada kegiatan, tbtb pas selesai kegiatan aku baru tau kalo once udh meninggal dr kemarin pagi :("
AyaJKT48_,"Hai.. Apa kabarny?gimana nnti mlm udah siap bermalam minggu?wkwk btw, ada angin besar dimana? Wahh selalu berhati-hati ya"
AyaJKT48_,@CitraAyu_jkt48 nih lg bobo
AyaJKT48_,Tbtb kangen once
AyaJKT48_,@CitraAyu_jkt48 oemjih
AyaJKT48_,Haha tdinya Citra bilangny teridentifikasi trus nanya sm aku haha jd diganti deh untung kau nanya dulu wkwk
AyaJKT48_,Jgn lupa Hs sama aku di sesi 3&amp;7 jalur 25 jgn sampe nggak yaa
AyaJKT48_,"Selamat siang stelah selesai kelas nanti mau lanjut jenguk once lagi,dan langsung berkegiatan. Kalian masih semangat hr ini?masih dong"
AyaJKT48_,RT @diani_jkt48: Tetap menjadi keluarga ya walaupun masing masing kita ada yang masuk new team T dan Trainee ini kita dulu wkt latihan pa
AyaJKT48_,Yuk shubuhan dulu yuk.. agar supaya sehingga
AyaJKT48_,"Percayalah, tidak ada hal yg luput dr rencana tuhan.Senang atau sedih, kita harus tetap bersyukur :) good night.."
AyaJKT48_,"Betapapun lelah ny dihari ini,tuhan msh menciptakan kebahagiaan yg melimpah.ini baru awal,smg kita tetap saling membahagiakan sampai akhir."
AyaJKT48_,"Hi.. selamat sore, aku lagi dijalan mau latihan kalian lg ngapain? Semangat yawww"
AyaJKT48_,"Sampe rumah liat ke dapur jd rindu krna udh lama ga masak, akhirnya masak jg krna diani ngerayu aku buat masakin di"
AyaJKT48_,"Makan serabi kan itu 3jam yg lalu, laper lagi bos"
AyaJKT48_,Hi.. Baru selesai kegiatan jam segini apa masih ada tempat makan yg masih buka? Lapar nih hehe Udh pd tidur ya?
AyaJKT48_,"Selesai kerjain tugas bareng temen, skrg lg d jalan mau latihan. Once disana petakilan bgt hehe krna bnyak temen ny"
AyaJKT48_,Oiya Jgn lupa sarapan ya
AyaJKT48_,"Selamat pagi, semangat terus ya dgn aktifitasnya.Nanti siang aku mau nengok once disana,krna kmrin ga sempet ketemu.So Today, Yg happy yaa"
AyaJKT48_,"Sampai rumah gada kandang once dan once ny jg.Panik kan,trus dikasih tau td katany once selama 3hari dirawat d rs.Hewan dlu,demamny tinggi"
AyaJKT48_,"Dijaga ya kesehatannya jgn sakit, cuacanya lg ga tentu.Once jg lg sakit kayaknya, jd pengen cepet2 pulang rawat once yg lg sakit"
AyaJKT48_,"Aku baru selesai latihan,maaf ya kurang aktif di twitter karna agak sibuk dgn kegiatan skrg.jgn kemana-mna y krna aku jg ga kmna-mna;)"
AyaJKT48_,"Lg tiduran sambil main sm once.klo cabe masih aku perhatiin ko,ga mngkin yg lma aku lupain.Td jg abis d Kasih makan makanan ny once *berbagi"
AyaJKT48_,"Terimakasih buat hari ini, terimakasih ka sisil dan juga semuanya"
AyaJKT48_,"Tbtb temen nyuruh pake gitu, trus taunya d foto. Btw selamat pagi wahai para penanti akhir pekan. Ya gak sih? Nggak"
AyaJKT48_,"Masih pagi udh ngakak deh ngeliat ini dr temen sekolah, ini di foto pas abis nangis kejepit pintu bis pas acara per"
AyaJKT48_,"@Julie_JKT48 kamu sepertinya kurang tidur, tidur sana."
